"","bathrooms","bedrooms","price","response","generalKey","day_since_created","Position_Label","dishwasher","doorman","elevator","hardwood","laundry","allowed.cats","cats.allowed","dogs.allowed","fitness.center"
"31720",1,2,2000,2,31720,413,"5",0,0,0,0,0,1,1,1,0
"31721",1,2,2430,1,31721,430,"5",0,1,1,0,0,0,0,0,0
"31722",1.5,4,5100,2,31722,420,"5",0,0,1,0,1,0,0,0,0
"31723",1,2,3270,3,31723,410,"1",1,1,1,1,1,1,1,1,1
"31724",1,1,1600,1,31724,399,"5",0,0,0,0,0,1,1,1,0
"31725",1,2,4995,2,31725,422,"1",1,0,1,1,1,0,0,0,0
"31726",1,3,3295,3,31726,409,"5",0,0,0,0,0,0,0,0,0
"31727",2,4,5350,2,31727,426,"5",1,0,0,1,0,0,0,0,0
"31728",1,0,2200,2,31728,411,"1",0,0,0,0,0,0,1,1,0
"31729",1,1,5000,2,31729,422,"1",1,1,1,0,1,1,1,1,1
"31730",1,1,3300,3,31730,425,"1",1,0,0,1,1,0,0,0,0
"31731",1,1,3100,2,31731,421,"2",0,0,0,0,0,1,1,1,0
"31732",1,1,3850,2,31732,412,"5",0,1,1,0,1,1,1,1,0
"31733",2.5,4,9950,2,31733,429,"5",1,0,0,1,2,0,0,0,0
"31734",1,2,3795,2,31734,374,"5",0,1,0,0,0,0,0,0,0
"31735",2,4,7995,2,31735,419,"2",1,0,0,1,1,0,0,0,0
"31736",1,2,3450,2,31736,426,"2",1,0,1,1,1,1,1,1,0
"31737",1,0,3295,2,31737,425,"1",0,1,1,0,1,0,1,1,0
"31738",1,3,3400,2,31738,413,"1",0,0,0,0,1,0,1,1,0
"31739",2.5,2,8200,2,31739,428,"1",1,1,1,0,0,0,1,1,0
"31740",1,1,2799,3,31740,411,"2",1,1,1,1,2,1,1,1,1
"31741",1,3,1750,1,31741,414,"6",0,0,0,0,0,0,0,0,0
"31742",1,0,1895,2,31742,429,"5",0,0,0,1,0,0,1,0,0
"31743",1,2,2400,1,31743,420,"1",0,0,1,0,1,0,0,0,0
"31744",1,4,2800,3,31744,431,"5",0,0,0,0,0,0,0,0,0
"31745",1,2,2275,3,31745,430,"5",0,0,1,1,1,1,1,1,0
"31746",1,1,3100,2,31746,408,"5",0,1,1,0,0,0,1,0,0
"31747",1,1,1650,3,31747,382,"7",0,0,0,0,0,0,0,0,0
"31748",1,0,2095,2,31748,425,"5",0,0,0,0,0,1,1,1,0
"31749",1,1,3620,2,31749,408,"5",1,1,1,0,1,0,1,1,0
"31750",1,0,2358,2,31750,406,"1",1,1,1,1,1,0,0,0,0
"31751",1,0,2495,3,31751,421,"2",0,1,0,0,0,1,1,1,1
"31752",1,2,3300,2,31752,413,"1",1,1,1,1,1,0,0,0,1
"31753",1,3,4492,3,31753,430,"2",1,1,1,1,2,1,1,1,1
"31754",1,1,4260,2,31754,432,"1",0,1,1,0,1,0,0,0,1
"31755",1,2,1800,1,31755,409,"2",0,0,0,0,0,0,0,0,0
"31756",1,1,2495,2,31756,378,"5",0,1,0,0,0,0,0,0,0
"31757",1,0,3150,2,31757,424,"1",1,1,1,1,1,0,0,0,0
"31758",1,0,2150,2,31758,420,"1",0,0,0,0,1,0,0,0,0
"31759",1,3,3750,2,31759,428,"2",1,1,1,1,1,1,1,1,1
"31760",3,3,7350,2,31760,410,"5",0,0,0,0,0,1,1,1,0
"31761",1,0,2850,2,31761,412,"1",1,1,1,0,1,0,0,0,0
"31762",1.5,3,4500,3,31762,423,"1",1,1,1,1,1,0,0,0,1
"31763",2,2,7650,2,31763,418,"5",0,1,1,0,1,1,1,1,0
"31764",1,0,2900,3,31764,410,"2",1,1,1,1,2,0,1,1,1
"31765",2,2,4766,2,31765,421,"5",1,0,0,1,1,0,1,0,0
"31766",1,0,2795,2,31766,425,"2",1,1,1,1,1,1,1,1,1
"31767",1,0,2600,2,31767,422,"5",0,0,0,0,0,0,1,1,0
"31768",4,4,9977,2,31768,423,"5",1,1,1,1,2,0,0,0,0
"31769",1,1,2900,2,31769,422,"5",0,0,1,0,0,0,1,1,0
"31770",1,1,2595,2,31770,415,"5",0,0,0,0,0,0,0,0,0
"31771",2,4,7900,2,31771,426,"1",1,0,0,1,2,0,0,0,0
"31772",1,1,3325,2,31772,400,"1",1,0,1,0,0,0,1,1,0
"31773",1,1,3995,2,31773,415,"1",0,0,0,0,0,0,1,1,0
"31774",1,1,3550,2,31774,424,"1",1,1,1,1,1,0,0,0,1
"31775",1,1,2650,2,31775,413,"2",1,1,1,1,1,0,0,0,1
"31776",1,0,1825,2,31776,407,"5",0,0,0,0,0,1,1,1,0
"31777",1,1,2350,2,31777,431,"2",0,0,0,1,0,0,1,0,0
"31778",1,2,3300,2,31778,416,"5",1,0,1,1,0,0,0,0,0
"31779",1,2,4895,2,31779,413,"1",1,1,1,1,1,0,0,0,0
"31780",1,2,3795,2,31780,420,"1",1,0,1,1,2,1,1,1,0
"31781",1,0,3440,2,31781,410,"2",0,0,0,0,0,1,1,1,1
"31782",2,2,6450,2,31782,428,"1",1,1,1,1,1,0,0,0,1
"31783",1,0,2250,3,31783,426,"1",1,1,1,1,1,0,0,0,0
"31784",1,0,1375,3,31784,412,"6",0,0,0,0,0,0,0,0,0
"31785",1,2,4160,3,31785,423,"5",1,1,1,1,2,1,1,1,1
"31786",2,3,5600,2,31786,409,"5",1,1,1,0,2,0,0,0,1
"31787",2,2,4495,3,31787,404,"1",1,0,0,1,1,1,1,1,0
"31788",1,2,3995,2,31788,430,"1",0,0,0,0,0,0,1,1,0
"31789",1,2,2050,2,31789,429,"7",0,0,0,0,0,0,0,0,0
"31790",2,3,4650,3,31790,381,"1",1,1,1,1,2,0,1,0,1
"31791",1,2,2250,2,31791,420,"6",0,0,1,1,1,1,1,1,0
"31792",1,3,2500,3,31792,407,"7",0,0,1,1,1,0,1,1,0
"31793",1,1,2600,2,31793,427,"2",1,0,0,1,1,0,0,0,0
"31794",1,2,3300,3,31794,409,"1",0,1,1,1,0,0,0,0,0
"31795",2,3,6340,2,31795,429,"1",1,1,1,0,1,1,1,1,1
"31796",1,2,3050,2,31796,421,"2",1,0,0,1,0,0,1,1,0
"31797",1,3,4056,3,31797,422,"1",0,1,1,0,2,0,0,0,1
"31798",1,1,2300,3,31798,400,"5",1,0,0,1,0,0,0,0,0
"31799",1,0,1900,2,31799,412,"5",0,0,0,1,1,1,1,1,0
"31800",2,4,5670,3,31800,426,"1",1,1,1,1,1,1,1,1,1
"31801",1,2,2500,2,31801,407,"5",0,0,0,0,0,1,1,1,0
"31802",1,2,2295,3,31802,418,"1",0,0,0,0,0,0,1,0,0
"31803",1,1,3575,2,31803,414,"5",0,0,0,0,0,0,1,1,0
"31804",1,1,3800,2,31804,426,"1",1,1,1,1,2,0,0,0,1
"31805",1,1,4095,2,31805,423,"5",1,1,1,1,2,0,0,0,1
"31806",1,0,1895,2,31806,422,"1",0,0,0,0,0,0,0,0,0
"31807",1,1,3400,2,31807,416,"1",0,1,0,0,0,0,0,0,1
"31808",1,2,4075,2,31808,422,"1",0,0,0,0,0,0,0,0,0
"31809",1,2,3100,2,31809,406,"1",1,0,0,1,0,0,1,1,0
"31810",4,4,12000,2,31810,408,"5",1,1,1,1,2,0,0,0,0
"31811",1.5,4,3595,2,31811,424,"7",1,0,1,0,0,0,1,1,0
"31812",1,0,2300,2,31812,420,"5",1,1,1,1,0,0,0,0,0
"31813",0,0,868,1,31813,432,"7",0,0,1,0,1,0,0,0,0
"31814",1,1,2949,2,31814,405,"1",0,0,0,0,0,1,1,1,0
"31815",1,1,3495,3,31815,431,"1",1,0,0,1,1,0,0,0,0
"31816",2,4,5000,3,31816,429,"5",1,1,1,1,0,0,0,0,0
"31817",1,2,3500,2,31817,423,"1",1,0,1,1,1,1,1,1,1
"31818",2,3,3000,2,31818,424,"2",0,0,0,0,0,0,1,1,0
"31819",1,2,1900,3,31819,419,"7",0,0,1,1,1,1,1,1,0
"31820",1,3,2500,2,31820,411,"7",0,0,1,1,1,0,1,1,0
"31821",1,2,4000,3,31821,423,"1",1,0,0,1,0,0,0,0,0
"31822",1,1,2875,3,31822,429,"5",1,1,1,1,1,1,1,1,0
"31823",2,2,5200,3,31823,410,"1",1,0,1,1,2,0,1,0,1
"31824",1,0,1300,1,31824,427,"6",0,0,0,0,0,0,0,0,0
"31825",2,3,5115,2,31825,421,"1",1,1,1,1,2,0,0,0,1
"31826",2,3,3795,2,31826,415,"5",0,0,1,0,0,0,1,1,0
"31827",1,0,2100,1,31827,420,"5",0,0,0,1,0,0,0,0,0
"31828",1,0,2050,3,31828,422,"1",0,1,1,1,1,0,0,0,0
"31829",1,1,2900,2,31829,429,"1",1,1,1,1,2,0,0,0,1
"31830",1,1,3495,2,31830,415,"1",0,0,0,0,0,0,1,1,0
"31831",2,2,6725,2,31831,415,"1",0,1,0,0,0,1,1,1,1
"31832",1,1,3500,2,31832,431,"5",0,1,1,0,1,0,0,0,0
"31833",1,0,3350,3,31833,427,"1",0,1,0,0,0,1,1,1,0
"31834",1,0,1400,1,31834,425,"6",0,0,0,0,0,0,0,0,0
"31835",1,1,3820,2,31835,420,"1",1,1,1,1,2,1,1,1,1
"31836",2,3,4450,2,31836,389,"2",1,1,1,1,1,0,0,0,1
"31837",2,2,5465,2,31837,431,"2",1,1,0,0,2,1,1,1,1
"31838",1,1,2350,2,31838,413,"5",0,0,0,1,1,0,0,0,0
"31839",2,2,2348,3,31839,413,"6",0,0,0,0,1,0,1,1,0
"31840",2,2,4425,2,31840,406,"5",0,1,0,0,0,0,1,1,1
"31841",1,2,2150,2,31841,421,"7",0,0,0,1,0,1,1,1,0
"31842",1,1,3625,3,31842,407,"1",1,0,1,1,0,0,0,0,0
"31843",1,0,2000,1,31843,408,"1",0,0,0,0,0,0,0,0,0
"31844",1,2,3350,3,31844,429,"2",1,0,0,1,0,0,1,0,0
"31845",1,0,2700,3,31845,419,"1",1,1,1,1,2,0,0,0,1
"31846",1,1,2995,2,31846,409,"1",0,1,1,0,1,0,0,0,0
"31847",2,4,5600,1,31847,431,"1",0,0,0,0,0,1,1,1,0
"31848",2,1,4900,2,31848,423,"1",1,1,1,1,2,0,0,0,1
"31849",1,2,3500,3,31849,417,"1",1,1,1,1,1,1,1,1,0
"31850",1,2,3995,2,31850,425,"2",1,0,0,1,1,1,1,1,0
"31851",1,0,2250,2,31851,432,"5",0,0,0,0,0,0,0,0,0
"31852",1,1,2378,2,31852,416,"2",0,0,0,0,0,0,0,0,1
"31853",2.5,3,10000,2,31853,422,"5",1,1,1,1,1,0,0,0,1
"31854",1,2,2900,2,31854,432,"5",0,1,1,1,1,1,1,1,0
"31855",1,2,4100,2,31855,419,"1",1,1,1,0,0,0,0,0,0
"31856",1,2,2950,1,31856,414,"1",0,1,1,0,1,0,1,1,0
"31857",2,3,5500,2,31857,413,"1",1,0,0,1,0,0,0,0,0
"31858",1,0,2250,2,31858,416,"5",1,0,1,1,0,0,0,0,0
"31859",1,1,2700,2,31859,417,"5",0,0,0,0,0,0,0,0,0
"31860",2,3,5000,1,31860,421,"1",1,0,1,1,1,0,0,0,0
"31861",2,2,5455,2,31861,416,"5",0,0,0,0,0,0,0,0,0
"31862",1,1,4155,2,31862,409,"2",0,1,1,0,0,1,1,1,0
"31863",1,0,1950,2,31863,408,"5",0,0,0,1,0,0,0,0,0
"31864",1,1,5200,2,31864,417,"5",0,1,0,0,0,1,1,1,0
"31865",1,2,2900,1,31865,421,"2",1,1,1,0,1,1,1,1,1
"31866",2,2,6540,2,31866,420,"5",0,1,1,0,0,0,1,1,0
"31867",2,2,4350,2,31867,422,"2",1,1,1,1,1,0,0,0,1
"31868",1,2,2925,2,31868,423,"2",1,1,1,1,2,1,1,1,1
"31869",1,1,2800,3,31869,404,"1",0,0,0,0,0,0,0,0,0
"31870",1,1,2631,2,31870,421,"1",0,0,0,1,0,0,0,0,0
"31871",2,2,5500,2,31871,416,"5",0,1,0,0,0,1,1,1,1
"31872",2,2,3350,2,31872,429,"5",0,0,0,0,0,0,0,0,0
"31873",2,5,1025,1,31873,432,"5",1,0,0,1,1,0,0,0,0
"31874",1,0,2575,2,31874,420,"2",0,1,1,0,0,1,1,1,0
"31875",1,0,2800,2,31875,423,"1",1,1,1,1,0,0,0,0,0
"31876",1,1,2950,2,31876,430,"1",1,0,1,0,0,0,1,1,0
"31877",1,1,3200,2,31877,426,"5",1,1,1,1,1,0,0,0,1
"31878",1,1,2300,2,31878,425,"1",0,0,1,0,0,1,1,1,0
"31879",1,1,1600,1,31879,420,"2",0,0,1,0,1,0,1,1,0
"31880",1,0,3375,2,31880,422,"1",0,1,0,0,0,1,1,1,0
"31881",1,0,2421,2,31881,423,"2",1,1,1,1,1,1,1,1,1
"31882",1,1,3095,2,31882,389,"2",1,1,1,1,1,1,1,1,1
"31883",1,2,1695,1,31883,419,"7",0,0,0,1,0,0,0,0,0
"31884",1,1,2750,2,31884,408,"2",0,0,0,0,0,1,1,1,0
"31885",2,2,7620,2,31885,412,"2",0,1,1,0,0,0,0,0,0
"31886",1,2,2760,3,31886,431,"1",1,1,1,1,0,0,0,0,0
"31887",4.5,4,13500,2,31887,395,"5",1,1,1,1,2,0,0,0,1
"31888",1,1,4412,2,31888,416,"1",1,1,1,0,1,0,1,0,0
"31889",2,2,2900,3,31889,427,"7",1,1,1,1,0,0,0,0,1
"31890",1,2,1900,2,31890,419,"7",0,0,1,1,2,0,1,1,0
"31891",1,2,4600,2,31891,414,"1",1,1,1,1,2,0,0,0,0
"31892",1,1,3100,2,31892,407,"5",1,1,1,1,0,0,1,0,0
"31893",2,2,5231,2,31893,430,"2",0,1,1,0,1,1,1,1,1
"31894",1,1,3000,3,31894,424,"1",1,1,1,1,1,1,1,1,1
"31895",2,2,6695,2,31895,428,"1",0,0,1,0,0,0,1,1,0
"31896",1.5,3,4650,2,31896,409,"1",1,1,1,1,1,1,1,1,1
"31897",2,3,4700,3,31897,428,"1",1,1,1,1,1,1,1,1,1
"31898",1,1,2495,2,31898,421,"1",0,0,0,0,1,0,1,1,0
"31899",1,1,2595,2,31899,428,"1",1,0,0,0,0,0,0,0,0
"31900",1,2,2100,3,31900,431,"6",0,0,0,0,0,0,1,1,0
"31901",2,3,5400,1,31901,396,"1",1,0,1,1,1,0,0,0,0
"31902",2,1,5000,2,31902,429,"5",0,1,1,1,0,0,0,0,0
"31903",2,2,5695,2,31903,429,"1",0,1,1,0,1,0,0,0,1
"31904",1,2,1900,1,31904,419,"7",0,0,1,1,1,1,1,1,0
"31905",1,3,5495,2,31905,408,"2",1,0,0,1,0,0,1,1,0
"31906",1,1,3950,2,31906,380,"1",1,1,1,1,0,1,1,1,0
"31907",1,2,3600,2,31907,417,"1",1,1,1,1,1,0,0,0,1
"31908",1,2,1625,2,31908,423,"7",0,0,0,0,0,1,1,1,0
"31909",2,3,3000,3,31909,411,"2",0,0,0,0,1,0,0,0,0
"31910",2,4,5600,3,31910,416,"1",1,1,1,1,2,0,1,1,1
"31911",3,4,11500,2,31911,427,"5",1,1,1,1,2,0,0,0,1
"31912",1,2,4400,2,31912,417,"1",1,0,1,0,0,1,1,1,0
"31913",1,0,2260,2,31913,420,"1",1,0,1,1,0,0,0,0,0
"31914",1,1,4075,2,31914,429,"2",1,1,1,1,2,1,1,1,1
"31915",1,0,2580,2,31915,430,"1",0,1,1,1,1,1,1,1,1
"31916",1,3,4595,2,31916,429,"2",0,0,0,0,0,0,0,0,1
"31917",1,1,2250,3,31917,416,"5",0,1,0,1,0,0,0,0,0
"31918",1,1,2550,3,31918,391,"2",0,0,0,0,0,0,1,1,0
"31919",1,1,4000,3,31919,429,"1",0,1,1,1,2,0,0,0,0
"31920",1,1,3435,2,31920,417,"2",0,0,0,0,0,0,1,1,1
"31921",1,2,2900,3,31921,410,"1",1,0,0,1,1,1,1,1,0
"31922",1,1,2600,3,31922,415,"1",0,1,0,1,1,0,0,0,0
"31923",1,2,3500,2,31923,408,"2",0,0,0,0,0,1,1,1,0
"31924",1,0,2150,2,31924,409,"2",0,0,0,0,0,0,0,0,0
"31925",1,2,3850,3,31925,417,"1",1,1,1,1,1,0,1,1,1
"31926",1,1,3050,2,31926,410,"5",0,0,0,0,0,0,0,0,0
"31927",1,1,3100,2,31927,404,"1",1,1,1,1,1,0,0,0,0
"31928",1,3,7250,2,31928,419,"5",0,0,0,0,0,0,1,1,0
"31929",1,2,3437,2,31929,412,"5",1,0,0,1,1,1,1,1,0
"31930",1,1,1800,2,31930,418,"6",0,0,0,0,0,0,0,0,0
"31931",2,2,5170,2,31931,429,"2",0,1,1,0,2,1,1,1,1
"31932",1,0,2100,2,31932,413,"5",0,0,0,1,0,0,0,0,0
"31933",1,0,2250,3,31933,429,"5",0,1,1,0,1,1,1,1,0
"31934",1,2,3000,1,31934,426,"5",1,1,1,1,0,0,0,0,1
"31935",1,0,1650,3,31935,379,"2",0,0,1,1,0,0,0,0,0
"31936",2,3,5600,2,31936,410,"1",0,0,1,0,1,0,0,0,0
"31937",1,3,4000,2,31937,422,"5",1,0,0,1,1,0,0,0,0
"31938",2,2,5650,2,31938,415,"5",0,1,0,0,0,0,1,1,0
"31939",1,0,2000,3,31939,408,"5",1,1,1,1,1,1,1,1,1
"31940",1,1,3695,2,31940,428,"1",0,0,0,0,0,1,1,1,0
"31941",1,0,1975,3,31941,416,"5",0,0,0,0,1,0,0,0,0
"31942",1,2,2000,2,31942,394,"7",0,0,0,1,0,1,1,1,0
"31943",1,1,3200,3,31943,417,"5",1,1,1,1,0,0,0,0,1
"31944",1,1,2890,3,31944,426,"2",1,1,1,1,1,1,1,1,1
"31945",1,1,3350,2,31945,379,"5",1,0,1,0,0,0,1,1,0
"31946",1,2,3150,2,31946,427,"5",0,0,0,0,0,0,0,0,0
"31947",1,1,1900,1,31947,416,"6",1,0,0,0,0,0,0,0,0
"31948",2,2,5957,2,31948,421,"1",0,1,1,0,0,1,1,1,0
"31949",1,0,2121,1,31949,431,"2",1,1,1,0,1,1,1,1,1
"31950",1,1,3275,2,31950,426,"5",1,1,1,1,2,0,1,0,0
"31951",1,0,2710,2,31951,430,"5",0,0,0,0,0,0,1,1,0
"31952",1,1,2949,2,31952,410,"1",0,0,0,0,0,0,0,0,0
"31953",1,2,3000,2,31953,430,"5",0,0,0,1,0,0,1,0,0
"31954",2,2,8100,2,31954,407,"5",1,1,1,0,0,0,1,1,0
"31955",2,3,5150,2,31955,431,"5",0,1,1,0,1,0,0,0,0
"31956",1,1,3595,2,31956,393,"5",1,1,1,1,1,0,1,0,1
"31957",1,1,4095,2,31957,415,"5",1,1,1,1,2,0,0,0,1
"31958",1,0,2500,2,31958,409,"1",1,1,1,1,1,1,1,1,0
"31959",1,2,2000,2,31959,429,"5",0,0,0,0,0,1,1,1,0
"31960",2,2,4395,2,31960,379,"2",1,1,1,0,2,0,0,0,1
"31961",2,3,7000,2,31961,422,"1",0,1,1,0,1,0,0,0,0
"31962",1,4,3400,2,31962,418,"5",0,0,1,1,1,1,1,1,0
"31963",1,3,4500,2,31963,408,"5",0,0,0,1,1,0,0,0,0
"31964",1,0,2450,2,31964,409,"5",0,0,1,0,1,0,0,0,0
"31965",1,2,2600,2,31965,415,"6",0,0,0,0,0,0,1,1,0
"31966",1.5,4,4395,2,31966,381,"5",0,0,1,0,0,0,1,1,0
"31967",1,1,6900,2,31967,424,"5",0,1,1,0,0,1,1,1,0
"31968",1,2,3300,3,31968,429,"1",1,1,1,1,1,0,0,0,0
"31969",1,0,1975,2,31969,419,"5",0,0,0,0,1,0,0,0,0
"31970",1,2,2400,2,31970,404,"1",0,0,0,0,0,1,1,1,0
"31971",1,1,3400,2,31971,423,"5",1,1,1,1,1,0,0,0,1
"31972",1,0,2600,2,31972,387,"2",1,1,0,1,0,1,1,1,1
"31973",1,1,3400,2,31973,420,"1",1,1,1,1,2,0,0,0,1
"31974",1,2,2670,3,31974,424,"2",1,1,1,1,0,1,1,1,0
"31975",2,3,4290,1,31975,410,"1",1,1,1,1,1,0,1,1,1
"31976",1,2,3088,2,31976,418,"2",0,1,1,0,2,0,1,1,1
"31977",1,1,3200,2,31977,407,"5",1,0,1,1,1,0,0,0,0
"31978",1,2,3600,2,31978,421,"1",1,1,1,1,2,1,1,1,1
"31979",1,1,2500,3,31979,417,"5",1,0,0,1,2,0,0,0,0
"31980",2,4,4000,2,31980,409,"7",0,0,0,0,0,0,0,0,0
"31981",1,2,2600,2,31981,420,"7",0,0,0,0,0,0,0,0,0
"31982",2,5,6500,2,31982,408,"5",0,0,0,0,0,0,0,0,0
"31983",1,3,3425,2,31983,428,"5",0,1,0,0,0,0,0,0,0
"31984",1,1,3000,3,31984,416,"2",1,1,1,1,1,0,0,0,1
"31985",1,2,3250,2,31985,408,"1",0,0,0,0,0,0,0,0,0
"31986",1,0,2450,2,31986,419,"5",0,1,0,0,0,1,1,1,0
"31987",1,1,4095,2,31987,410,"5",1,1,1,1,2,0,0,0,1
"31988",1,1,2195,1,31988,414,"5",0,0,0,1,0,0,0,0,0
"31989",1,2,2595,2,31989,431,"5",0,0,0,1,0,1,1,1,0
"31990",1,1,2400,3,31990,429,"5",1,0,1,1,1,0,0,0,0
"31991",1,0,1350,2,31991,417,"2",0,0,1,1,0,1,1,1,0
"31992",1,1,1879,3,31992,408,"5",0,0,0,1,0,1,1,1,0
"31993",1,0,1975,3,31993,428,"5",1,0,0,0,1,0,0,0,0
"31994",1,1,3314,2,31994,408,"2",1,1,1,0,1,1,1,1,0
"31995",1,0,2000,3,31995,399,"5",1,1,1,1,1,0,0,0,0
"31996",0,2,2950,2,31996,412,"5",0,0,0,0,0,0,1,0,0
"31997",1,0,2550,2,31997,417,"1",0,1,1,0,1,0,0,0,0
"31998",1,2,2750,3,31998,424,"1",0,0,0,0,0,0,1,1,0
"31999",1,2,2815,2,31999,406,"2",0,0,0,0,0,1,1,1,1
"32000",1,1,5650,2,32000,405,"1",0,1,0,0,1,1,1,1,1
"32001",2,3,5900,3,32001,418,"1",1,1,1,1,2,0,1,1,1
"32002",1,1,4950,2,32002,415,"1",0,1,1,0,1,0,1,1,1
"32003",1,0,3150,2,32003,417,"1",1,1,1,1,1,0,0,0,0
"32004",1,1,3337,2,32004,406,"1",0,0,1,0,0,0,1,1,1
"32005",1,4,2995,3,32005,406,"7",1,0,0,1,0,0,0,0,0
"32006",1,1,2425,1,32006,423,"5",0,0,0,0,0,0,1,1,0
"32007",1.5,1,10500,2,32007,412,"2",0,1,1,0,0,0,0,0,1
"32008",1,3,5495,1,32008,416,"1",1,0,0,1,0,0,0,0,0
"32009",1,2,2475,1,32009,381,"5",1,0,0,1,0,1,1,1,0
"32010",2,3,3000,2,32010,424,"2",1,0,0,1,1,1,1,1,0
"32011",1,1,4200,2,32011,428,"1",1,0,1,1,2,0,0,0,0
"32012",2,3,6795,2,32012,417,"2",1,1,1,1,2,1,1,1,1
"32013",1,2,2800,2,32013,387,"5",1,0,1,1,1,0,0,0,0
"32014",1,1,4500,2,32014,431,"1",0,0,1,0,0,0,1,1,0
"32015",1,0,1800,3,32015,430,"2",0,0,0,0,0,0,1,0,0
"32016",1,1,2700,2,32016,430,"2",1,1,1,1,1,1,1,1,1
"32017",1,0,1895,3,32017,422,"2",0,0,0,0,0,0,1,0,0
"32018",1,0,2490,2,32018,421,"1",1,1,1,1,2,0,0,0,1
"32019",1,1,3700,3,32019,416,"1",1,0,0,0,0,0,0,0,0
"32020",1,1,3600,2,32020,424,"2",0,1,1,1,1,0,0,0,0
"32021",1,1,3450,3,32021,414,"1",0,0,1,1,0,0,0,0,0
"32022",1,3,5600,2,32022,395,"1",0,1,1,0,0,1,1,1,0
"32023",1,0,2600,2,32023,421,"5",0,1,1,0,0,1,1,1,0
"32024",1,0,2200,1,32024,428,"5",1,1,1,1,2,0,0,0,0
"32025",2,3,4000,2,32025,431,"5",0,0,0,0,0,0,1,1,0
"32026",1,1,3500,2,32026,422,"1",0,1,1,0,1,0,1,1,0
"32027",1,2,3895,2,32027,431,"1",1,1,1,1,1,0,0,0,0
"32028",1,0,2300,2,32028,416,"5",0,0,1,0,0,0,1,1,0
"32029",1,1,2795,3,32029,416,"1",1,1,1,1,1,0,0,0,1
"32030",1,1,3250,2,32030,419,"1",1,0,0,0,1,0,0,0,0
"32031",2,3,2950,2,32031,410,"7",1,0,0,1,1,0,0,0,0
"32032",2,3,5395,2,32032,414,"1",1,0,0,1,1,0,0,0,0
"32033",1,1,5125,2,32033,416,"1",1,0,1,0,0,0,0,0,0
"32034",1,1,3050,3,32034,407,"5",1,0,1,1,0,0,0,0,0
"32035",1,2,2150,2,32035,427,"7",0,0,0,1,0,1,1,1,0
"32036",1,0,2950,2,32036,431,"1",0,1,0,0,0,0,1,1,0
"32037",3.5,3,12500,2,32037,411,"5",1,1,1,1,2,1,1,1,1
"32038",1,0,2500,2,32038,422,"1",0,1,1,0,0,1,1,1,0
"32039",1,1,3400,3,32039,429,"1",0,1,1,1,1,0,0,0,0
"32040",0,0,3000,2,32040,410,"1",0,1,0,0,0,0,0,0,0
"32041",1,0,2856,2,32041,407,"2",0,0,0,0,0,0,0,0,0
"32042",1,0,2100,2,32042,431,"5",0,0,0,0,0,0,1,1,0
"32043",1,1,2595,2,32043,423,"1",0,0,0,0,0,0,0,0,0
"32044",1,2,2995,2,32044,421,"5",0,0,0,1,0,1,1,1,0
"32045",1,2,2100,2,32045,429,"2",0,0,0,0,0,1,1,1,0
"32046",1,2,2975,3,32046,408,"5",1,1,1,1,1,0,0,0,1
"32047",1,1,3600,3,32047,423,"2",1,1,1,1,2,1,1,1,1
"32048",1,3,3400,3,32048,420,"5",1,0,1,1,0,0,0,0,0
"32049",1,0,3013,2,32049,424,"2",0,1,1,0,1,0,1,1,1
"32050",1,2,2100,3,32050,429,"7",0,0,1,1,0,1,1,1,0
"32051",1,2,2295,2,32051,406,"7",0,0,0,0,0,0,0,0,0
"32052",2,2,13995,2,32052,431,"1",0,0,0,0,0,1,1,1,0
"32053",1,1,3500,2,32053,425,"2",1,1,1,1,1,1,1,1,1
"32054",1,2,1900,3,32054,419,"7",0,0,1,1,1,1,1,1,0
"32055",2,3,4500,2,32055,425,"5",1,0,1,1,2,0,0,0,0
"32056",2,1,5995,2,32056,421,"1",1,1,1,1,1,0,0,0,0
"32057",1,1,1695,2,32057,409,"2",0,1,1,0,0,0,1,1,0
"32058",1,0,1695,2,32058,419,"7",0,1,0,0,0,0,0,0,0
"32059",1,3,5200,2,32059,402,"2",1,0,1,1,1,0,0,0,0
"32060",1,2,1558,1,32060,417,"7",0,0,0,1,0,0,0,0,0
"32061",0,2,2475,2,32061,431,"2",0,0,0,0,0,0,0,0,0
"32062",2,2,9500,2,32062,425,"2",0,1,0,0,0,0,0,0,0
"32063",1,1,1900,3,32063,427,"5",0,0,1,1,0,0,0,0,0
"32064",1,1,2995,2,32064,432,"5",0,0,1,0,1,0,0,0,0
"32065",1,1,1600,3,32065,410,"7",0,0,1,0,0,0,0,0,0
"32066",3,4,20250,2,32066,419,"5",1,1,1,1,2,1,1,1,1
"32067",1,1,3500,2,32067,417,"1",1,0,0,1,1,1,1,1,0
"32068",1,2,3300,1,32068,401,"1",1,1,1,1,0,0,0,0,0
"32069",1,2,2100,2,32069,418,"5",0,0,0,1,0,1,1,1,0
"32070",1,1,3000,2,32070,407,"1",0,1,1,0,0,0,0,0,0
"32071",1,3,4195,2,32071,429,"1",1,0,1,1,0,0,0,0,0
"32072",1,1,3800,3,32072,428,"1",0,1,1,1,1,0,0,0,1
"32073",1,1,2975,2,32073,416,"1",1,1,1,1,2,0,0,0,1
"32074",1,2,3300,2,32074,430,"1",0,1,1,1,1,0,0,0,0
"32075",1,2,3500,3,32075,406,"5",1,1,1,1,2,1,1,1,1
